id,description,name
62518eda1dc13c1432e4fa5a,"Compar Auto est un annuaire facile à utiliser, il liste tous les centres de contrôle technique en France.

Site web : [Compar Auto](https://www.compar-auto.fr/)",Compar Auto
6250a7eeb87d3fd6360f69e7,"Ré-utilisateur de jeux de données et créateur d'interface Web.
Développement, optimisation et création de site Internet sur toute la France.

En savoir plus : [https://www.p3x.fr](https://www.p3x.fr)",p3x.Fr
624ebc0fd3de6705c2b8984d,"Organisation destinée à recensé une base de données informative sur les nutriments et les compléments alimentaires.
Les compléments alimentaires désignent les produits définis comme des médicaments complémentaires en vertu du Règlement sur les produits thérapeutiques de 1990 qui ne sont pas destinés à être inhalés ou utilisés sur la peau. Ils comprennent des produits contenant des ingrédients qui sont des éléments nutritifs, comme les multivitamines ou les produits à base d'huile de poisson.
La base de données permet une compréhension des étiquettes de compléments alimentaires qui ont été développées en CEE.
La base de données sur les compléments alimentaires contient 35 valeurs nutritionnelles pour 2 163 compléments alimentaires consommés au cours de l'enquête nationale sur la nutrition et l'activité physique et de l'enquête nationale sur la nutrition. Les profils nutritionnels des compléments alimentaires reflètent ceux disponibles pendant cette période.
La majorité des profils nutritionnels des compléments alimentaires ont été élaborés à partir des données fournies par la Therapeutic Goods Administration (TGA) australien.
Les informations fournies par TGA comprenaient le numéro AUST-L, le nom du produit, la forme posologique (par exemple, comprimé ou liquide), la quantité posologique et la formulation avec le nom et la quantité de chaque ingrédient actif fourni par dose.
Lorsque les données nutritionnelles n'ont pas pu être obtenues à partir du TGA, elles ont été obtenues en effectuant des recherches sur Internet ou en visitant des supermarchés et des pharmacies locaux pour voir les produits.


L'Académie de nutrition et de diététique reconnaît l'importance d'inclure des compléments alimentaires dans l'évaluation et la planification des apports alimentaires. 
L'utilisation a considérablement augmenté au cours des 30 dernières années et est maintenant répandue dans tous les segments de la société. 
À l'heure actuelle, plus de la moitié des adultes et un tiers des enfants ont utilisé un ou plusieurs compléments au cours des 30 derniers jours, les produits multivitaminés et multiminéraux  étant particulièrement courants. 
Étant donné que les suppléments sont désormais des sources majeures de plusieurs nutriments, tels que le calcium et la vitamine D, dans les régimes, il est important que les diététistes nutritionnistes incluent leurs contributions lors de l'évaluation des apports ou de la planification des régimes. 
De même, pour la surveillance nutritionnelle nationale, les contributions aux apports nutritionnels des suppléments doivent être prises en compte pour identifier les groupes à risque alimentaire parce que leurs apports diminuent en dessous du besoin moyen estimé ou au-dessus du niveau d'apport tolérable supérieur. 
Par exemple, lorsque les suppléments sont inclus dans les évaluations, la proportion de la population américaine est bien moindre pour plusieurs vitamines et moins de femmes sont « à risque » ( pour l'apport en folate que lorsqu'elles ne sont pas. 
Pour certains nutriments, comme l'acide folique, le niveau d'apport tolérable supérieur est établi uniquement pour la forme qui provient des fortifiants dans les aliments et dans les compléments alimentaires. 
Les RDN, les épidémiologistes et les responsables de la santé publique ont également besoin de bases de données précises sur les compléments alimentaires pour évaluer les associations possibles entre l'apport en nutriments et les résultats de la maladie.",Omega3 et Co
624e9a3a5bad0608e9384f9b,"L'Agence de mutualisation des universités et des établissements d'enseignement supérieur ou de recherche et de support à l'enseignement supérieur ou à la recherche (connue sous le sigle Amue) est un groupement d'intérêt public français créé en 1992, placé sous la tutelle du Ministère de l'enseignement supérieur, de la recherche et de l’innovation.

Ses principales missions sont d’organiser la coopération et servir de support aux actions communes de ses adhérents en vue d’améliorer la qualité de leur gestion1 :

en contribuant à l’élaboration de leur système d’information ;
en leur permettant de disposer d‘une offre logicielle plurielle répondant à leur diversité ;
en accompagnant les changements et la modernisation des établissements en matière de pilotage et de gestion, par la veille, les échanges et l’expertise
en assurant à leurs personnels des formations ;
en mutualisant les coûts via une centrale d’achats
en participant à la construction de l’Espace européen de l’enseignement supérieur et de la recherche et à la coopération internationale",Nicolas JOUVE
624e958e42bbfda3c7fbd2bf,"ASSOCIATION CAP EMPLOI DE SARREGUEMINES
BORNE DE CHARGE IRVE",CAP EMPLOI SARREGUEMINES
624db2565ca17910fc652dde,"Opérateur de la transition énergétique, nos équipes développent et mettent en place des solutions technologiques, innovantes et responsables avec de la maitrise de l'énergie, audit énergétique, IRVE (bornes de recharges) et des solutions d'autoconsommations électriques. ",Suraya
624d8fbe80fd4fefba11f149,Ville d'Evry-Courcouronnes,Ville d'Evry-Courcouronnes
624d7907fae8c0de29e5fbde,Auto moto école ,ESR Neuilly 
624c5cdc8eccbf6500771af5,"[PeopleSpheres](https://www.peoplespheres.fr/) a été créé en tant que résultante de plusieurs problématiques rencontrées en entreprise, en particulier celles liées à la multiplication des logiciels RH au sein des entreprises, la difficulté d’analyse et de stockage des données RH et enfin l’expérience liée à l’engagement des collaborateurs qui est aujourd’hui l’une des priorités au niveau des leviers de rétentions des talents.

[PeopleSpheres ](https://www.peoplespheres.fr/)est la première plateforme SIRH en PaaS (Platform as a Service) et qui permet aux RH de construire leur propre système d’information sur mesure grâce à ses 20 éditeurs partenaires et à sa plateforme SIRH 100% personnalisée. 
",PeopleSpheres
624c54d28c29de3315bd5984,"Organisé par la Haute Autorité de Santé et ses partenaires, le [Défi iDoc Santé](https://defi-idoc.has-sante.fr/) est un événement ayant pour but d’offrir un cadre organisationnel unique permettant aux participants de proposer des solutions techniques afin de mieux diffuser, organiser et connecter les documents de connaissance en santé. Il est l’occasion d’associer les forces et les talents pour mieux s’emparer des connaissances en santé.",Défi iDoc Santé
624afc9ad677e79b461b72c6,Le portail complet dédié à votre économie d’énergie.,Upenergie
624ae80064cf94e7bce49ab6,"The Clean Hydrogen Partnership (as per its legal name Clean Hydrogen Joint Undertaking) is a unique public private partnership supporting research and innovation (R&I) activities in hydrogen technologies in Europe.

",Clean Hydrogen Partnership
6248b0fbcc73e9eaac126843,L’association Fleur des îles Mayotte FIM a pour but d’organiser et préserver des danses Traditionnelle culturelles folklorique Mahoraise et lutte contre la délinquance dans l'objectif de développer des liens d’amitié et de solidarité entre sympathisants et adhérents.,FLEUR DES ILES MAYOTTE
6246f14b6f63f0d18b7b93fa,"Fondée en 2017 et implantée à Cesson-Sévigné (35), Kermap a développé des techniques d'intelligence artificielle pour l'analyse massive d’images satellite et de photographies aéroportées. Les données extraites de ces ressources sont exploitées pour livrer clé-en-main une information stratégique sur les espaces urbains, agricoles et naturels aux acteurs publics et privés.
Grâce à son expertise en analyse spatiale et en automatisation du traitement des images par IA, Kermap produit et facilite la visualisation de ces informations pour le suivi territorial et l'aide à la décision.",Kermap
6246afb0eb5270df6bd77eb9,Ce jeu de données référence les bornes de recharge IRVE de HAPOGYS à Tresses.,HAPOGYS
6246a8ef51bb06001c520e78,"L’Arcom est l'Autorité de régulation de la communication audiovisuelle et numérique. Elle est garante de la liberté de communication et veille au financement de la création audiovisuelle et à la protection des droits. Sa régulation s’étend aux plateformes en ligne – réseaux sociaux, moteurs de recherche...  Elle accompagne les transformations du paysage audiovisuel et numérique et exerce ses missions dans l’intérêt de tous, professionnels et grand public.
Indépendante à l’égard du Gouvernement, elle agit sous le contrôle du juge et rend compte de son action au Parlement. Elle prend ses décisions de façon collégiale. Elle est attachée à la concertation avec tous les acteurs. Son expertise repose notamment sur des études et observations des nouveaux usages et attentes du public.

Ses missions sont plus précisément les suivantes :
- protéger la création et ses acteurs,
- veiller aux équilibres économiques du secteur audiovisuel,
- superviser les moyens mis en œuvre par les plateformes en ligne pour protéger les publics tout en garantissant la liberté d’expression,
- garantir le pluralisme politique sur les antennes,
- protéger tous les publics sur les médias audiovisuels et en ligne, réaliser des études et les partager.",Autorité de Régulation de la Communication Audiovisuelle et Numérique
6245a25c2b4ff137769d9c64,Commune de Rambaud,Rambaud
62456d16e06386ec9e21ec5f,"Chazelles-sur-Lyon est une ville française située dans le département de la Loire, en région Auvergne-Rhône-Alpes. Elle est célèbre pour son savoir-faire chapelier à travers l'atelier-musée du chapeau mais également pour son commerce local très diversifié. La ville compte plus de 5 500 habitants.",Ville de Chazelles-sur-Lyon
624466857fa1c44f613064ab,"« Le Service une Profession » est spécialisé dans la formation aux sciences et aux techniques du Service en Salle.
Nous sommes persuadés que la qualité du service a autant d’importance que la qualité de la cuisine dans la réussite d’un restaurant.
Les publics ciblés sont :
- Les salariés du secteur CHR,
- Les apprenants des écoles professionnelles (CFA),
- Les apprenants pour les parcours supérieurs (BTS MHR option A),
- Les adultes en reconversion,
- Les particuliers.   
Les formations proposées s’articulent en plusieurs blocs de compétences :
- L’accueil du client, la satisfaction du client et la fidélisation du client,
- La prise de commande, le port et le « débarrassage » des assiettes,
- La facturation, le rendu de monnaie,
- La connaissance des produits : les fromages, les vins et l’argumentation commerciale,
- La vente additionnelle…
Ces thèmes de formation  permettent à chacun des publics ciblés et en fonction de leur niveau de :
- Acquérir des compétences professionnelles,
- Faire évoluer des compétences professionnelles existantes,
- Être autonome dans son travail,
- Rechercher un meilleur poste de travail, et enfin, d’être fier de son métier et de soi-même.





",Le service une profession
62431a85df11ccc8afb6b43d,Moteur de recherche d'entreprises Françaises selon leur activité (mots clés). ,ProLeads
6242c7a414aea79eadd0cece,"La Communauté d’agglomération Pays Basque regroupant 158 communes est née le 1er janvier 2017 de la fusion des 10 intercommunalités du territoire devenus des pôles territoriaux :

    Amikuze
    Cote Basque Adour – Euskal Kostaldea-Aturri
    Errobi
    Garazi Baigorri
    Iholdi Oztibarre
    Pays de Bidache – Bidaxuneko Lurraldea
    Pays de Hasparren – Hazparneko Lurraldea
    Nive Adour – Errobi Aturri
    Soule Xiberoa
    Sud Pays Basque – Hego Lapurdi

",Communauté d'Agglomération Pays-Basque
